"Line","Column","Message","Extent","RuleName","Severity","ScriptName","ScriptPath","RuleSuppressionID","SuggestedCorrections","IsSuppressed"
"155","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"161","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"167","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"171","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"176","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"180","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"185","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"190","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"197","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"202","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"209","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"212","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"221","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"224","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"234","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"236","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"240","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"243","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"246","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"251","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"257","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"267","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"276","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"282","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"289","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"292","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"296","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"299","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"302","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"312","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"35","23","The parameter 'Prompt' has been declared but not used.","$Prompt","PSReviewUnusedParameter","Warning","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1","Prompt",,"False"
"257","23","The parameter 'Prompt' has been declared but not used.","$Prompt","PSReviewUnusedParameter","Warning","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1","Prompt",,"False"
"257","32","The parameter 'Choices' has been declared but not used.","$Choices","PSReviewUnusedParameter","Warning","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1","Choices",,"False"
"45","14","The cmdlet 'Reset-Mocks' uses a plural noun. A singular noun should be used instead.","Reset-Mocks","PSUseSingularNouns","Warning","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1","Reset-Mocks","Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent[]","False"
"51","14","The cmdlet 'Set-MockedInputs' uses a plural noun. A singular noun should be used instead.","Set-MockedInputs","PSUseSingularNouns","Warning","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1","Set-MockedInputs","Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent[]","False"
"45","14","Function 'Reset-Mocks' has verb that could change system state. Therefore, the function has to support 'ShouldProcess'.","Reset-Mocks","PSUseShouldProcessForStateChangingFunctions","Warning","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1",,,"False"
"51","14","Function 'Set-MockedInputs' has verb that could change system state. Therefore, the function has to support 'ShouldProcess'.","Set-MockedInputs","PSUseShouldProcessForStateChangingFunctions","Warning","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1",,,"False"
"15","14","The cmdlet 'Mock-WriteHost' uses an unapproved verb.","Mock-WriteHost","PSUseApprovedVerbs","Warning","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1",,,"False"
"34","14","The cmdlet 'Mock-ReadHost' uses an unapproved verb.","Mock-ReadHost","PSUseApprovedVerbs","Warning","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1",,,"False"
"38","13","The Variable 'input' is an automatic variable that is built into PowerShell, assigning to it might have undesired side effects. If assignment is not by design, please use a different name.","$input","PSAvoidAssignmentToAutomaticVariable","Warning","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1","input",,"False"
"18","21","Command accepts pipeline input but has not defined a process block.","$Object","PSUseProcessBlockForPipelineCommand","Warning","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1","Object",,"False"
"11","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"14","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"22","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"29","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"33","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"36","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"44","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"50","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"63","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","UserInterface.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\UserInterface.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
